CustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned
27526,Ramon,Ma,1974-12-10,M,M,60000,0,0,Partial College,Professional,1,2
27527,Tina,Sanchez,1966-10-08,S,F,120000,2,2,Bachelors,Management,0,3
27528,Jade,Stewart,1966-04-24,M,F,130000,0,1,Graduate Degree,Management,1,4
27529,Rachel,White,1966-02-15,M,F,130000,1,1,Graduate Degree,Management,1,4
27530,Maria,Ross,1957-05-22,M,F,70000,2,0,Partial High School,Skilled Manual,1,2
27531,Abigail,Bailey,1964-02-12,S,F,40000,0,0,Bachelors,Professional,0,1
27532,Kaitlyn,Flores,1964-04-05,S,F,60000,4,4,Bachelors,Skilled Manual,1,2
27533,Allison,Perez,1964-03-24,M,F,60000,4,4,Bachelors,Skilled Manual,1,2
27534,Candace,Chapman,1964-07-21,S,F,60000,4,4,Bachelors,Skilled Manual,0,3
27535,Ian,Cook,1964-04-26,S,M,60000,5,5,Bachelors,Skilled Manual,1,3
27536,Victoria,Wilson,1964-05-28,M,F,60000,4,2,Bachelors,Skilled Manual,1,2
27537,Amanda,Bryant,1963-02-22,M,F,70000,4,2,Bachelors,Professional,1,2
27538,Jose,Jackson,1963-02-14,M,M,70000,4,2,Bachelors,Professional,1,2
27539,Samuel,Winston,1968-07-09,S,M,70000,0,0,Bachelors,Professional,0,1
27540,Jacqueline,Butler,1968-11-03,S,F,70000,0,0,Bachelors,Professional,0,1
27541,Samantha,Martin,1968-10-12,S,F,70000,0,0,Bachelors,Professional,1,1
27542,Jessica,Rivera,1962-05-04,M,F,70000,1,0,Bachelors,Professional,1,1
27543,Katherine,Griffin,1962-02-23,M,F,70000,1,0,Bachelors,Professional,1,1
27544,Marissa,Hayes,1961-07-19,M,F,60000,1,0,Partial College,Skilled Manual,1,1
27545,Lucas,Garcia,1961-01-11,M,M,60000,1,0,Partial College,Skilled Manual,1,1
27546,Jackson,Ross,1960-05-14,S,M,40000,4,2,High School,Skilled Manual,1,2
27547,Kevin,Hill,1960-08-03,M,M,40000,4,2,High School,Skilled Manual,1,2
27548,Mason,Green,1960-11-28,M,M,60000,1,0,Partial College,Skilled Manual,1,1
27549,Hunter,Johnson,1960-12-04,M,M,60000,1,0,Partial College,Skilled Manual,1,1
27550,Marcus,Blue,1967-11-22,S,M,60000,0,0,Partial College,Skilled Manual,0,1
27551,Antonio,Long,1967-10-17,M,M,60000,0,0,Partial College,Skilled Manual,0,1
27552,Shannon,Guo,1967-02-11,S,F,60000,0,0,Graduate Degree,Professional,0,1
27553,Julia,Sanders,1967-12-01,S,F,60000,0,0,Graduate Degree,Professional,0,1
27554,Jordyn,West,1960-07-25,M,F,60000,1,0,Partial College,Skilled Manual,1,1
27555,Isabella,Alexander,1960-08-12,M,F,60000,1,0,Partial College,Skilled Manual,1,1
27556,Amanda,Cox,1960-06-08,M,F,60000,1,0,Partial College,Skilled Manual,1,1
27557,Richard,Thomas,1960-11-15,M,M,60000,1,0,Partial College,Skilled Manual,1,1
27558,Caleb,Kumar,1960-02-03,M,M,60000,1,0,Partial College,Skilled Manual,1,1
27559,Emily,Rodriguez,1960-02-26,M,F,60000,1,0,Partial College,Skilled Manual,1,1
27560,Grace,Patterson,1960-01-13,M,F,60000,1,0,Partial College,Skilled Manual,1,1
27561,Kimberly,Brooks,1959-02-20,S,F,60000,5,4,Bachelors,Professional,1,0
27562,Haley,Bailey,1959-06-23,M,F,60000,5,4,Bachelors,Professional,1,1
27563,Devin,Bennett,1959-01-23,M,M,60000,5,4,Bachelors,Professional,1,1
27564,Kevin,Lal,1959-08-21,S,M,60000,4,3,Bachelors,Professional,1,0
27565,Kayla,Wood,1959-06-05,M,F,60000,4,3,Bachelors,Professional,0,0
27566,Tristan,Long,1959-09-27,M,M,60000,4,3,Bachelors,Professional,1,0
27567,Miranda,Foster,1959-12-23,M,F,60000,4,3,Bachelors,Professional,0,0
27568,Miguel,Evans,1959-03-11,S,M,70000,2,0,Graduate Degree,Professional,0,1
27569,Jocelyn,Wood,1959-11-03,S,F,70000,2,0,Graduate Degree,Professional,1,1
27570,Natasha,Navarro,1959-11-14,S,F,80000,2,0,Graduate Degree,Professional,0,0
27571,Shannon,Gao,1959-04-21,M,F,80000,4,0,Graduate Degree,Professional,1,0
27572,Isaiah,Carter,1958-09-10,M,M,80000,1,0,Partial College,Skilled Manual,1,1
27573,Hunter,Lal,1958-06-21,M,M,80000,1,0,Partial College,Skilled Manual,1,1
27574,Madeline,Hill,1958-04-12,M,F,80000,1,0,Partial College,Skilled Manual,1,1
27575,Emma,Wilson,1958-08-05,S,F,60000,3,2,Bachelors,Professional,0,0
27576,Caroline,Gonzales,1958-09-03,M,F,60000,1,0,Bachelors,Professional,0,1
27577,Patrick,Cook,1958-06-04,S,M,60000,1,0,Bachelors,Professional,0,1
27578,Courtney,Carter,1958-11-08,M,F,60000,1,0,Bachelors,Professional,1,1
27579,Bruce,Suarez,1958-03-14,M,M,70000,5,4,Graduate Degree,Professional,1,2
27580,Krista,Blanco,1969-10-20,M,F,80000,4,4,Graduate Degree,Management,1,0
27581,Phillip,Kapoor,1969-11-05,M,M,80000,4,4,Graduate Degree,Management,1,0
27582,Latoya,Nath,1970-03-12,S,F,90000,2,0,Bachelors,Professional,0,0
27583,Calvin,Xu,1970-03-09,M,M,90000,2,0,Bachelors,Professional,1,0
27584,Tina,Malhotra,1970-03-13,S,F,90000,2,0,Bachelors,Professional,0,0
27585,Candace,Subram,1970-02-27,M,F,90000,2,0,Bachelors,Professional,0,0
27586,Jenny,She,1968-08-15,M,F,60000,2,2,Bachelors,Professional,1,1
27587,Cara,Li,1968-03-16,S,F,60000,2,2,Bachelors,Professional,0,1
27588,Virginia,Chandra,1968-11-13,S,F,70000,5,5,Bachelors,Professional,1,3
27589,Derek,Yuan,1967-05-24,S,M,60000,2,2,Bachelors,Professional,0,1
27590,Dominic,Lopez,1967-04-22,M,M,60000,2,2,Bachelors,Professional,1,1
27591,Gerald,Serrano,1967-08-17,M,M,70000,5,5,Bachelors,Professional,0,3
27592,Hector,Ruiz,1967-11-27,S,M,70000,5,5,Bachelors,Professional,1,3
27593,Jorge,Lin,1967-12-16,M,M,70000,5,5,Bachelors,Professional,1,4
27594,Nicolas,Andersen,1967-05-14,S,M,80000,5,5,Graduate Degree,Management,1,3
27595,Jamie,Wu,1966-09-22,M,F,80000,5,5,Graduate Degree,Management,1,3
27596,Edgar,Raman,1966-03-15,M,M,80000,5,5,Bachelors,Professional,1,3
27597,Carl,Jai,1966-09-05,S,M,90000,0,0,Bachelors,Professional,0,0
27598,Marco,Gonzalez,1966-05-14,S,M,90000,2,0,Bachelors,Professional,1,0
27599,Cory,Subram,1966-02-01,M,M,90000,2,0,Bachelors,Professional,0,0
27600,Destiny,Sanchez,1953-09-20,S,F,60000,3,1,Partial High School,Skilled Manual,0,2
27601,Sydney,Rogers,1953-11-10,S,F,60000,3,1,Partial High School,Skilled Manual,0,3
27602,Wyatt,Campbell,1953-04-07,S,M,60000,3,1,Partial High School,Skilled Manual,0,3
27603,Mya,Barnes,1957-03-11,M,F,70000,2,0,Partial High School,Skilled Manual,1,2
27604,Richard,Brooks,1957-03-03,M,M,60000,2,0,High School,Professional,1,2
27605,Miguel,Martinez,1957-01-22,M,M,60000,2,0,High School,Professional,1,2
27606,Courtney,Edwards,1957-05-27,S,F,70000,2,1,Partial College,Professional,0,0
27607,Joshua,Martin,1956-08-11,M,M,80000,2,0,Partial High School,Skilled Manual,1,2
27608,Hector,Hernandez,1956-07-24,M,M,80000,2,0,Partial High School,Skilled Manual,1,2
27609,Audrey,Alonso,1956-11-04,M,F,80000,2,0,Partial High School,Skilled Manual,1,2
27610,Jeremy,Washington,1956-02-25,S,M,80000,2,0,Partial High School,Skilled Manual,0,2
27611,Jack,Edwards,1956-12-03,M,M,60000,2,0,High School,Professional,1,2
27612,Lucas,Hill,1956-11-25,M,M,60000,2,0,High School,Professional,1,2
27613,Alexia,Washington,1956-09-18,S,F,60000,2,0,High School,Professional,0,2
27614,Warren,Ye,1956-07-08,M,M,60000,2,0,High School,Professional,0,2
27615,Maria,Henderson,1965-04-02,M,F,120000,3,2,Bachelors,Management,1,4
27616,Emma,Brown,1965-12-11,S,F,120000,3,2,Bachelors,Management,1,4
27617,Morgan,Phillips,1964-01-23,S,F,90000,0,0,Partial College,Professional,0,1
27618,Melanie,Diaz,1964-09-22,M,F,100000,5,2,Partial College,Professional,1,1
27619,Joseph,Lee,1964-11-27,S,M,120000,4,2,Partial College,Professional,1,4
27620,Nicole,Hughes,1964-09-05,S,F,130000,2,2,Graduate Degree,Management,0,2
27621,Edward,Brown,1964-01-27,S,M,160000,0,0,Graduate Degree,Management,0,4
27622,Lucas,Wilson,1956-06-18,M,M,70000,4,3,Partial College,Professional,0,0
27623,Christian,Jackson,1956-12-03,S,M,80000,3,0,Partial College,Professional,0,1
27624,Connor,Russell,1956-01-12,M,M,80000,2,1,Partial College,Professional,1,1
27625,Alexandria,Hughes,1956-04-01,S,F,90000,2,1,Partial College,Professional,0,0
27626,Connor,Hayes,1934-09-01,S,M,90000,4,0,Bachelors,Management,1,1
27627,Jason,Yang,1934-07-20,S,M,130000,1,2,Graduate Degree,Management,0,3
27628,Jasmine,Hughes,1963-06-21,S,F,80000,4,3,Partial College,Professional,0,2
27629,Jose,Bryant,1963-07-22,M,M,90000,0,0,Partial College,Professional,1,1
27630,Xavier,Coleman,1963-10-25,S,M,110000,4,2,Bachelors,Management,0,4
27631,Gabriella,Phillips,1963-11-05,S,F,130000,3,2,Bachelors,Management,0,4
27632,Sheila,Ortega,1962-05-10,M,F,80000,5,4,Partial College,Professional,1,2
27633,Richard,Russell,1962-06-15,M,M,80000,5,4,Partial College,Professional,1,3
27634,Jacqueline,Cooper,1962-11-23,S,F,80000,5,4,Partial College,Professional,1,3
27635,Grace,Perry,1962-10-07,M,F,90000,5,4,Partial College,Professional,1,4
27636,Paige,Murphy,1962-10-05,M,F,100000,1,2,Partial College,Professional,1,3
27637,Gabrielle,Cook,1962-01-07,S,F,100000,1,2,Partial College,Professional,0,3
27638,Marcus,Brooks,1962-03-16,S,M,100000,1,2,Partial College,Professional,0,3
27639,Emma,Price,1962-09-20,S,F,100000,1,2,Partial College,Professional,0,4
27640,Lauren,Thomas,1962-12-21,S,F,120000,1,3,Partial College,Professional,0,4
27641,Miranda,Alexander,1962-05-10,S,F,120000,1,3,Partial College,Professional,1,4
27642,Kayla,Johnson,1962-02-14,S,F,120000,1,3,High School,Professional,0,4
27643,Austin,Henderson,1961-12-28,S,M,70000,5,4,Partial College,Professional,1,3
27644,Alexandria,Sanchez,1961-08-10,M,F,90000,4,3,Partial College,Professional,1,0
27645,Colin,Anand,1961-08-18,M,M,120000,1,3,High School,Professional,1,4
27646,Jackson,Li,1961-11-13,S,M,130000,1,3,Bachelors,Management,0,2
27647,Daniel,Moore,1961-09-25,M,M,150000,1,2,Partial College,Professional,0,4
27648,Chase,Rogers,1955-11-09,S,M,80000,2,0,Partial High School,Skilled Manual,0,2
27649,Evan,Bailey,1955-06-08,M,M,60000,2,0,High School,Professional,0,2
27650,Richard,Griffin,1955-02-15,M,M,70000,4,3,High School,Professional,1,0
27651,Jeremy,Murphy,1955-11-06,M,M,90000,2,1,High School,Professional,1,1
27652,Miguel,Foster,1954-07-18,M,M,70000,2,0,Partial High School,Skilled Manual,1,2
27653,Kellie,Rubio,1935-05-10,M,F,30000,4,0,High School,Professional,1,2
27654,Carrie,Diaz,1935-02-16,M,F,60000,2,0,Graduate Degree,Management,1,2
27655,Melinda,Alvarez,1935-12-05,S,F,90000,4,0,Bachelors,Management,1,2
27656,Gabriel,Bryant,1936-12-11,S,M,40000,3,0,Partial College,Professional,0,2
27657,Frederick,Chandra,1936-10-16,M,M,50000,2,0,Graduate Degree,Management,0,2
27658,Cole,Gray,1936-07-06,S,M,50000,2,0,Graduate Degree,Management,1,2
27659,Jesse,Lopez,1936-06-21,M,M,50000,2,0,Graduate Degree,Management,1,2
27660,Gerald,Carlson,1936-01-25,M,M,80000,4,0,Graduate Degree,Management,1,2
27661,Christopher,Martinez,1936-08-10,M,M,120000,1,3,Graduate Degree,Management,1,4
27662,Bianca,Zheng,1960-06-15,S,F,110000,5,3,Partial College,Professional,1,4
27663,Aaron,Collins,1960-09-24,S,M,170000,1,1,Graduate Degree,Management,0,2
27664,Luis,Roberts,1960-04-21,M,M,170000,1,1,Bachelors,Management,1,4
27665,Miguel,Patterson,1954-06-15,S,M,70000,2,0,Partial High School,Skilled Manual,1,2
27666,Alyssa,Garcia,1954-07-26,M,F,60000,3,0,Partial High School,Skilled Manual,1,2
27667,Jessica,Sanchez,1954-12-22,M,F,70000,3,1,High School,Professional,0,1
27668,Kevin,Gonzalez,1953-10-26,S,M,70000,3,0,Graduate Degree,Management,1,2
27669,Katelyn,Allen,1953-11-24,M,F,70000,3,0,Graduate Degree,Management,1,2
27670,Kayla,Long,1953-07-08,S,F,70000,3,0,Graduate Degree,Management,0,2
27671,Jeremiah,Martinez,1953-03-04,S,M,70000,3,0,Graduate Degree,Management,0,2
27672,Justin,Brown,1953-04-07,S,M,60000,3,0,Graduate Degree,Management,1,2
27673,Jennifer,Young,1953-05-23,S,F,60000,3,0,Graduate Degree,Management,1,2
27674,Gabrielle,Rivera,1952-06-22,M,F,40000,3,0,Partial College,Professional,1,2
27675,Arianna,Bell,1952-10-14,M,F,40000,3,0,Partial College,Professional,1,2
27676,Trevor,Flores,1951-04-10,M,M,40000,3,0,Partial College,Professional,1,2
27677,Marissa,Powell,1951-08-26,M,F,40000,3,0,Partial College,Professional,1,2
27678,Angel,Carter,1951-09-11,S,M,40000,3,0,Partial College,Professional,0,2
27679,Kayla,Walker,1951-12-14,M,F,40000,3,0,Partial College,Professional,1,2
27680,Benjamin,Foster,1951-08-06,S,M,40000,3,0,Partial College,Professional,1,2
27681,Olivia,Jackson,1951-06-10,M,F,40000,4,0,Partial College,Professional,0,2
27682,Jennifer,Kelly,1950-11-10,S,F,40000,4,0,Partial College,Professional,1,2
27683,Alexandra,Reed,1949-02-09,M,F,30000,4,0,High School,Professional,0,2
27684,Emma,Coleman,1949-12-26,M,F,40000,4,0,Partial College,Professional,1,2
27685,Alfredo,Torres,1963-11-17,M,M,60000,4,4,Bachelors,Professional,0,3
27686,Vincent,Zhang,1963-05-19,M,M,60000,4,4,Bachelors,Professional,1,3
27687,Brandy,Madan,1963-10-27,S,F,60000,3,2,Bachelors,Professional,1,2
27688,Arthur,Sanz,1963-06-28,S,M,70000,0,0,Bachelors,Professional,0,1
27689,Seth,Walker,1963-05-16,S,M,70000,0,0,Bachelors,Professional,1,1
27690,Jaime,Navarro,1967-06-19,M,F,90000,2,2,Bachelors,Professional,1,0
27691,Marshall,Goel,1967-05-18,M,M,90000,2,2,Bachelors,Professional,1,0
27692,Isaac,Lopez,1967-06-04,M,M,90000,3,3,Bachelors,Professional,1,0
27693,Tyrone,Alvarez,1967-09-26,S,M,90000,4,4,Bachelors,Professional,1,0
27694,Lee,Gill,1962-05-17,M,M,60000,1,0,Bachelors,Professional,1,1
27695,Leslie,Blanco,1962-08-15,M,F,60000,1,0,Bachelors,Professional,1,1
27696,Ruben,Rana,1962-10-02,M,M,60000,1,0,Bachelors,Professional,1,1
27697,Melvin,Nath,1961-02-28,M,M,60000,1,0,Partial College,Skilled Manual,1,1
27698,Isabella,Bell,1961-01-14,M,F,60000,1,0,Bachelors,Professional,1,1
27699,Rebecca,Turner,1961-11-10,S,F,60000,1,0,Bachelors,Professional,1,1
27700,Barry,Arun,1930-07-11,M,M,70000,3,0,Graduate Degree,Management,0,1
27701,Joel,Arthur,1960-02-10,M,M,60000,1,0,Partial College,Skilled Manual,1,1
27702,Darryl,Lu,1960-03-17,S,M,60000,1,0,Partial College,Skilled Manual,1,1
27703,Meredith,Navarro,1959-10-08,S,F,90000,1,0,Bachelors,Professional,0,1
27704,Jimmy,Romero,1933-11-27,S,M,40000,2,0,Bachelors,Professional,1,1
27705,Roger,Pal,1965-11-12,M,M,80000,5,5,Bachelors,Professional,1,4
27706,Brianna,Flores,1964-06-22,S,F,70000,0,0,Bachelors,Professional,0,1
27707,Colleen,Raji,1964-09-22,S,F,70000,0,0,Bachelors,Professional,0,1
27708,Katie,Goel,1964-06-21,S,F,70000,0,0,Bachelors,Professional,0,1
27709,Clifford,Lopez,1963-04-13,S,M,70000,0,0,Bachelors,Professional,0,2
27710,Sean,Bailey,1963-06-21,S,M,70000,0,0,Bachelors,Professional,0,2
27711,Barbara,Tang,1963-01-20,M,F,70000,0,0,Bachelors,Professional,0,2
27712,Teresa,Munoz,1962-10-08,M,F,60000,1,0,Partial College,Skilled Manual,0,1
27713,Lacey,Zhao,1961-04-09,S,F,60000,1,0,Partial College,Skilled Manual,1,1
27714,Omar,Pal,1961-03-23,M,M,60000,1,0,Partial College,Skilled Manual,0,1
27715,Mya,Ross,1961-06-07,S,F,60000,1,0,Partial College,Skilled Manual,1,1
27716,Albert,Ramos,1961-10-03,S,M,70000,5,4,Partial College,Skilled Manual,1,2
27717,Ebony,Romero,1961-02-04,M,F,70000,5,4,Partial College,Skilled Manual,0,3
27718,Franklin,Shan,1961-05-26,M,M,70000,5,4,Partial College,Skilled Manual,1,3
27719,Nathan,King,1961-11-13,M,M,70000,5,4,Partial College,Skilled Manual,1,3
27720,Arturo,Wang,1960-09-03,M,M,70000,5,4,Partial College,Skilled Manual,1,3
27721,Clayton,Pal,1956-01-11,M,M,80000,1,0,Partial College,Skilled Manual,1,1
27722,Melvin,Jai,1956-11-02,M,M,80000,1,0,Partial College,Skilled Manual,0,1
27723,Ruth,Sullivan,1953-10-18,S,F,40000,2,0,Bachelors,Management,1,1
27724,Tyler,Martin,1976-05-25,M,M,30000,0,0,High School,Skilled Manual,1,2
27725,Samuel,Sharma,1980-08-12,M,M,30000,0,0,High School,Skilled Manual,0,2
27726,Sophia,Hall,1980-03-26,S,F,30000,0,0,High School,Skilled Manual,0,2
27727,Chloe,Hill,1979-03-21,S,F,30000,0,0,High School,Skilled Manual,1,2
27728,Colleen,Deng,1937-08-01,S,F,30000,2,0,Partial College,Clerical,0,2
27729,Sophia,Phillips,1978-11-15,S,F,30000,0,0,Partial High School,Clerical,1,2
27730,Isabella,Cox,1978-08-28,S,F,30000,0,0,Partial High School,Clerical,1,2
27731,Gabriel,Shan,1978-09-04,M,M,40000,0,0,High School,Skilled Manual,1,2
27732,Katherine,White,1978-05-27,M,F,40000,0,0,High School,Skilled Manual,1,2
27733,Ronald,Subram,1938-08-02,S,M,40000,2,0,Bachelors,Management,1,2
27734,Aaron,McDonald,1977-02-06,S,M,30000,0,0,Partial High School,Clerical,0,2
27735,Shelby,Sanders,1977-06-20,S,F,40000,0,0,High School,Skilled Manual,0,2
27736,Mackenzie,Young,1977-08-21,S,F,40000,0,0,High School,Skilled Manual,1,2
27737,Brandon,Taylor,1977-09-21,S,M,40000,0,0,High School,Skilled Manual,0,2
27738,Kaylee,Parker,1979-02-13,S,F,30000,0,0,Partial High School,Clerical,0,2
27739,Marie,Moreno,1979-03-05,S,F,30000,0,0,Partial High School,Clerical,0,2
27740,Jodi,Nath,1979-01-09,M,F,40000,0,0,High School,Skilled Manual,1,2
27741,Gabrielle,Foster,1979-08-15,S,F,40000,0,0,High School,Skilled Manual,1,2
27742,Devin,Jones,1979-03-12,S,M,40000,0,0,High School,Skilled Manual,1,2
27743,Stefanie,Garcia,1941-07-28,M,F,40000,2,0,Bachelors,Management,1,2
27744,Gilbert,Pal,1942-12-16,M,M,50000,2,0,Graduate Degree,Management,1,1
27745,Levi,Sanchez,1943-03-13,S,M,40000,2,0,Bachelors,Management,1,2
27746,Dale,Raje,1943-02-10,S,M,60000,2,0,Graduate Degree,Management,0,1
27747,Edward,Henderson,1976-04-11,M,M,40000,0,0,High School,Skilled Manual,0,2
27748,Luis,Patterson,1976-07-26,S,M,40000,0,0,High School,Skilled Manual,0,2
27749,Alexis,Brown,1976-11-21,S,F,40000,0,0,Partial College,Skilled Manual,1,1
27750,Carlos,Phillips,1976-06-10,S,M,40000,0,0,Partial College,Skilled Manual,1,1
27751,Zoe,Cooper,1976-11-05,S,F,40000,0,0,Partial College,Skilled Manual,1,1
27752,Christian,Butler,1975-05-23,S,M,40000,0,0,High School,Skilled Manual,0,2
27753,Steven,Morgan,1975-11-23,M,M,40000,0,0,High School,Skilled Manual,0,2
27754,Marcus,Gonzalez,1974-01-14,S,M,50000,0,0,Partial College,Skilled Manual,0,1
27755,Alyssa,Jenkins,1974-09-13,S,F,50000,0,0,Partial College,Skilled Manual,0,1
27756,Angela,Ward,1965-09-25,S,F,50000,3,3,Bachelors,Skilled Manual,0,1
27757,Bobby,Van,1965-07-20,M,M,50000,3,3,Bachelors,Skilled Manual,1,3
27758,Sara,Cox,1965-03-17,M,F,50000,3,3,Bachelors,Skilled Manual,1,3
27759,Alexandria,Brooks,1965-05-10,S,F,50000,3,3,Bachelors,Skilled Manual,0,3
27760,Latasha,Bradley,1968-12-09,S,F,40000,0,0,Graduate Degree,Clerical,0,0
27761,Monica,Madan,1968-06-01,M,F,40000,0,0,Graduate Degree,Clerical,1,0
27762,Shawn,Yuan,1968-06-22,M,M,40000,0,0,Graduate Degree,Clerical,0,0
27763,Stephanie,Wright,1967-09-11,M,F,10000,3,3,High School,Manual,1,1
27764,Jaclyn,Becker,1967-11-15,S,F,20000,1,1,Partial College,Manual,0,1
27765,Jerry,Tang,1967-07-18,S,M,20000,1,1,Partial College,Manual,1,1
27766,Joel,Vance,1967-04-10,S,M,20000,1,1,Partial College,Manual,1,1
27767,Brandy,Arun,1967-10-10,S,F,20000,1,1,Partial College,Manual,1,1
27768,Deanna,Madan,1967-03-20,S,F,20000,1,1,High School,Manual,0,1
27769,Marie,Madan,1967-05-04,S,F,20000,1,1,High School,Manual,0,1
27770,Autumn,Zhao,1967-05-04,S,F,30000,1,1,Bachelors,Clerical,0,0
27771,Terrance,Subram,1967-07-17,S,M,30000,1,1,Bachelors,Clerical,1,1
27772,Darrell,Goel,1966-03-23,S,M,10000,5,3,Partial High School,Manual,0,1
27773,Alan,Li,1966-12-04,S,M,20000,1,1,High School,Manual,1,1
27774,Marc,Munoz,1966-04-24,S,M,20000,2,2,High School,Manual,1,0
27775,Nina,Shen,1967-12-14,S,F,40000,0,0,Bachelors,Clerical,0,0
27776,Audrey,Gomez,1966-05-05,S,F,30000,1,1,Bachelors,Clerical,0,1
27777,Jarred,Martin,1966-05-04,M,M,30000,1,1,Bachelors,Skilled Manual,1,1
27778,Tabitha,Garcia,1966-10-23,M,F,30000,1,1,Bachelors,Skilled Manual,1,1
27779,Jordan,Washington,1965-02-26,M,M,10000,5,3,Partial High School,Manual,1,2
27780,Christy,Andersen,1965-03-19,M,F,20000,2,2,High School,Manual,1,1
27781,Allen,Sai,1965-01-11,S,M,20000,2,2,High School,Manual,1,1
27782,Mason,Hernandez,1965-02-23,S,M,20000,2,2,High School,Manual,1,2
27783,Isabel,Bradley,1965-02-14,M,F,30000,1,1,Bachelors,Skilled Manual,1,2
27784,Shane,Arun,1964-11-02,S,M,10000,3,2,Partial High School,Manual,0,1
27785,Sebastian,Bell,1931-10-05,M,M,30000,1,0,Bachelors,Skilled Manual,1,1
27786,Cynthia,Raman,1964-10-05,S,F,20000,3,3,High School,Manual,0,0
27787,Gerald,Ramos,1964-05-08,M,M,30000,1,1,Bachelors,Skilled Manual,0,2
27788,Brent,Lin,1963-08-24,S,M,10000,3,2,Partial High School,Manual,1,2
27789,Nicolas,Goldberg,1963-08-03,M,M,20000,3,3,High School,Manual,1,1
27790,Molly,Srini,1963-06-09,S,F,20000,3,3,High School,Manual,0,1
27791,Shawna,Deng,1963-09-10,S,F,20000,3,3,High School,Manual,0,1
27792,Jacquelyn,Alonso,1963-08-21,S,F,20000,3,3,High School,Manual,1,1
27793,Mitchell,Shan,1933-09-07,S,M,10000,4,0,High School,Manual,0,2
27794,Dawn,Kumar,1933-04-11,M,F,40000,1,0,Graduate Degree,Skilled Manual,1,0
27795,Holly,Vance,1966-09-02,S,F,40000,0,0,Bachelors,Professional,0,0
27796,Jarrod,Patel,1966-06-07,S,M,40000,0,0,Bachelors,Professional,0,0
27797,Melvin,Deng,1966-07-02,M,M,40000,0,0,Bachelors,Professional,1,0
27798,Brandon,Bryant,1966-05-11,M,M,40000,0,0,Bachelors,Professional,1,0
27799,Bryce,Watson,1966-09-27,S,M,80000,0,0,Graduate Degree,Skilled Manual,1,0
27800,Regina,Suri,1966-10-17,S,F,80000,0,0,Graduate Degree,Skilled Manual,1,0
27801,Kaitlyn,Cooper,1963-11-03,M,F,30000,2,2,Partial College,Clerical,1,0
27802,Robyn,Romero,1963-10-04,S,F,30000,2,2,Partial College,Clerical,1,0
27803,Theresa,Suarez,1963-02-19,S,F,30000,2,2,Partial College,Clerical,0,0
27804,Shaun,Xu,1962-04-11,S,M,30000,1,0,Partial College,Clerical,0,1
27805,Barbara,Ye,1962-09-14,S,F,30000,1,0,Partial College,Clerical,0,1
27806,Krista,Sanz,1962-02-21,S,F,30000,1,0,Partial College,Clerical,0,1
27807,Shaun,Kumar,1934-12-05,S,M,20000,2,0,Partial College,Clerical,1,1
27808,Christopher,Clark,1965-11-07,M,M,30000,2,2,Partial College,Clerical,1,0
27809,Arianna,Sanchez,1965-11-01,M,F,40000,1,0,Bachelors,Skilled Manual,1,0
27810,Meghan,Munoz,1964-05-24,M,F,40000,1,0,Bachelors,Skilled Manual,1,0
27811,Darren,Vazquez,1963-08-11,M,M,40000,1,0,Bachelors,Skilled Manual,1,0
27812,Alison,Lal,1977-05-01,S,F,20000,0,0,High School,Manual,0,1
27813,Roy,Vance,1977-02-02,S,M,20000,0,0,High School,Manual,0,1
27814,Katrina,Shan,1979-10-25,S,F,30000,3,3,Partial College,Clerical,0,1
27815,Jamie,Chow,1979-12-26,M,F,30000,3,3,Partial College,Clerical,1,2
27816,Erick,Kapoor,1978-12-23,S,M,20000,0,0,High School,Manual,0,1
27817,Sandra,Hu,1963-04-27,M,F,40000,1,0,Bachelors,Skilled Manual,1,0
27818,Candice,Hu,1963-03-08,M,F,40000,1,0,Bachelors,Skilled Manual,1,0
27819,Michele,Martin,1963-03-06,M,F,40000,1,0,Bachelors,Skilled Manual,1,0
27820,Joel,Patel,1963-07-10,M,M,40000,1,0,Bachelors,Skilled Manual,1,0
27821,Leonard,Deng,1963-09-16,M,M,40000,1,0,Bachelors,Skilled Manual,1,0
27822,Jerry,Lal,1962-03-18,S,M,30000,1,0,Partial College,Clerical,0,1
27823,Joan,Gao,1962-12-17,M,F,40000,1,0,Bachelors,Skilled Manual,1,1
27824,Michele,Moreno,1978-05-03,S,F,30000,3,3,Partial College,Clerical,1,2
27825,Christy,Zimmerman,1978-11-03,S,F,30000,3,3,Partial College,Clerical,1,2
27826,Nicolas,Xu,1978-10-11,S,M,30000,4,4,Partial College,Clerical,0,1
27827,Meagan,Malhotra,1978-11-27,M,F,30000,4,4,Partial College,Clerical,1,2
27828,Ernest,Gao,1978-06-26,M,M,30000,4,4,Partial College,Clerical,1,2
27829,Jorge,Wang,1977-09-27,S,M,30000,0,0,Partial College,Clerical,0,1
27830,Caleb,Hall,1976-12-13,S,M,20000,0,0,High School,Manual,0,1
27831,Clinton,Vazquez,1976-11-09,S,M,20000,0,0,Partial High School,Manual,0,1
27832,Margaret,Powell,1976-04-08,S,F,30000,0,0,Partial College,Clerical,0,1
27833,Dawn,Lu,1974-02-05,S,F,20000,0,0,Partial High School,Manual,1,2
